 서울특별시 강남구 도곡동,964,현대그린1,84.93,21~30,81500,14,2006,논현로51길
 서울특별시 강남구 도곡동,467-19,현대비젼21,35,21~30,28700,27,1999,언주로30길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,84.96,11~20,79000,6,1994,도곡로18길
 서울특별시 강남구 도곡동,961,현대아파트 1동~3동,84.96,21~30,77000,2,1994,도곡로18길
 서울특별시 강남구 삼성동,29-11,SM드림빌,62.64,1~10,50700,5,2003,봉은사로61길
 서울특별시 강남구 삼성동,7-3,래미안삼성2차,105.5,21~30,138000,11,2007,선릉로130길
 서울특별시 강남구 삼성동,17,롯데,91.77,1~10,112400,19,2000,학동로
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,84.47,21~30,130000,10,2007,선릉로126길
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,121.93,1~10,166000,21,2007,선릉로126길
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,144.11,1~10,181000,7,2007,선릉로126길
 서울특별시 강남구 삼성동,11,롯데캐슬프레미어,144.11,11~20,179800,8,2007,선릉로126길
 서울특별시 강남구 삼성동,43,삼성동 롯데캐슬 킹덤,170.8,21~30,166000,4,2005,선릉로112길
 서울특별시 강남구 삼성동,14-1,삼성동중앙하이츠빌리지,84.87,1~10,120000,7,2004,학동로68길
 서울특별시 강남구 삼성동,82-4,삼성동헤렌하우스2(82-4),132.32,11~20,185000,5,2010,영동대로128길
 서울특별시 강남구 삼성동,16-2,삼성동힐스테이트 1단지,84.24,1~10,130500,8,2008,학동로68길
 서울특별시 강남구 삼성동,16-2,삼성동힐스테이트 1단지,84.24,1~10,130000,7,2008,학동로68길
 서울특별시 강남구 삼성동,16-2,삼성동힐스테이트 1단지,84.24,11~20,125000,14,2008,학동로68길
 서울특별시 강남구 삼성동,29-19,삼성벨라스빌,145.36,1~10,105000,5,2002,봉은사로63길
 서울특별시 강남구 삼성동,127-5,삼성오네뜨,144.43,21~30,101000,2,2004,테헤란로79길
 서울특별시 강남구 삼성동,19-4,상아,89.09,1~10,120000,1,1981,삼성로
 서울특별시 강남구 삼성동,2,"서광아파트 101동, 102동",84.9,21~30,99000,12,1998,선릉로130길
 서울특별시 강남구 삼성동,106,풍림(1차),59.7,1~10,88000,10,1998,영동대로112길
 서울특별시 강남구 삼성동,117-18,현대빌라트,94.19,1~10,62500,5,2004,봉은사로74길
 서울특별시 강남구 삼성동,117-18,현대빌라트,95.89,21~30,60000,6,2004,봉은사로74길
 서울특별시 강남구 삼성동,50,현대힐스테이트 2단지,84.24,21~30,118500,1,2008,삼성로111길
 서울특별시 강남구 삼성동,64-9,형우빌라,188.31,1~10,166000,1,2003,삼성로126길
